Datetime,Open,High,Low,Close,Adj Close,Volume
2022-02-10 10:30:00-05:00,4572.43017578125,4588.919921875,4558.39990234375,4563.27978515625,4563.27978515625,332276214
2022-02-10 11:30:00-05:00,4563.18994140625,4575.83984375,4555.0,4573.56982421875,4573.56982421875,232313376
2022-02-10 12:30:00-05:00,4573.60009765625,4576.60986328125,4527.3798828125,4527.39013671875,4527.39013671875,275731000
2022-02-10 13:30:00-05:00,4527.25,4532.72998046875,4506.97021484375,4519.22998046875,4519.22998046875,263933000
2022-02-10 14:30:00-05:00,4519.25,4527.91015625,4503.56982421875,4510.52978515625,4510.52978515625,270840000
2022-02-10 15:30:00-05:00,4510.56982421875,4510.740234375,4484.31005859375,4503.27001953125,4503.27001953125,387583000
2022-02-11 09:30:00-05:00,4506.27001953125,4526.330078125,4494.68017578125,4509.08984375,4509.08984375,0
2022-02-11 10:30:00-05:00,4509.009765625,4515.7001953125,4490.22021484375,4493.080078125,4493.080078125,290823142
2022-02-11 11:30:00-05:00,4492.9599609375,4497.52978515625,4480.02978515625,4490.72998046875,4490.72998046875,220053742
2022-02-11 12:30:00-05:00,4490.77978515625,4493.9501953125,4469.02001953125,4469.02001953125,4469.02001953125,200877264
2022-02-11 13:30:00-05:00,4468.990234375,4468.990234375,4417.2099609375,4422.58984375,4422.58984375,448999000
2022-02-11 14:30:00-05:00,4422.91015625,4440.259765625,4406.06982421875,4422.7900390625,4422.7900390625,387581000
2022-02-11 15:30:00-05:00,4422.56005859375,4435.66015625,4401.41015625,4416.85986328125,4416.85986328125,446517000
2022-02-14 09:30:00-05:00,4412.60986328125,4423.4599609375,4388.7001953125,4401.009765625,4401.009765625,0
2022-02-14 10:30:00-05:00,4400.91015625,4412.1298828125,4385.52001953125,4409.1201171875,4409.1201171875,306495400
2022-02-14 11:30:00-05:00,4409.16015625,4419.509765625,4403.93994140625,4419.47021484375,4419.47021484375,218798688
2022-02-14 12:30:00-05:00,4419.7099609375,4426.22021484375,4408.85009765625,4410.52001953125,4410.52001953125,184727000
2022-02-14 13:30:00-05:00,4410.56005859375,4410.81005859375,4364.83984375,4387.22021484375,4387.22021484375,296196000
2022-02-14 14:30:00-05:00,4386.259765625,4404.5,4377.91015625,4396.6201171875,4396.6201171875,271324000
2022-02-14 15:30:00-05:00,4396.43994140625,4412.1201171875,4394.52001953125,4401.10009765625,4401.10009765625,364091000
2022-02-15 09:30:00-05:00,4429.27978515625,4467.47021484375,4429.27978515625,4459.52001953125,4459.52001953125,0
2022-02-15 10:30:00-05:00,4459.7099609375,4470.2001953125,4457.0400390625,4459.7001953125,4459.7001953125,271647220
2022-02-15 11:30:00-05:00,4459.81982421875,4468.990234375,4449.18017578125,4453.85986328125,4453.85986328125,225599066
2022-02-15 12:30:00-05:00,4453.8701171875,4464.72998046875,4443.06005859375,4464.10009765625,4464.10009765625,189216436
2022-02-15 13:30:00-05:00,4464.0498046875,4466.330078125,4455.97021484375,4463.6201171875,4463.6201171875,203326000
2022-02-15 14:30:00-05:00,4463.66015625,4469.7001953125,4457.52978515625,4466.52001953125,4466.52001953125,241484000
2022-02-15 15:30:00-05:00,4466.52001953125,4472.77001953125,4449.56982421875,4470.7001953125,4470.7001953125,377565000
2022-02-16 09:30:00-05:00,4455.75,4457.9501953125,4433.169921875,4442.41015625,4442.41015625,0
2022-02-16 10:30:00-05:00,4442.419921875,4446.68994140625,4438.08984375,4446.52978515625,4446.52978515625,275207192
2022-02-16 11:30:00-05:00,4446.509765625,4449.169921875,4440.06982421875,4443.06005859375,4443.06005859375,207688628
2022-02-16 12:30:00-05:00,4443.06005859375,4443.06005859375,4429.68017578125,4440.5,4440.5,188439985
2022-02-16 13:30:00-05:00,4440.4599609375,4472.47998046875,4432.14013671875,4471.56982421875,4471.56982421875,259130000
2022-02-16 14:30:00-05:00,4471.5,4485.7099609375,4463.08984375,4483.6298828125,4483.6298828125,274302000
2022-02-16 15:30:00-05:00,4483.5498046875,4489.5498046875,4472.259765625,4475.27978515625,4475.27978515625,334102000
2022-02-17 09:30:00-05:00,4456.06005859375,4456.06005859375,4408.7900390625,4409.27978515625,4409.27978515625,0
2022-02-17 10:30:00-05:00,4409.4501953125,4427.47021484375,4407.89013671875,4423.9501953125,4423.9501953125,276324163
2022-02-17 11:30:00-05:00,4424.06005859375,4429.68017578125,4416.91015625,4423.47021484375,4423.47021484375,210455952
2022-02-17 12:30:00-05:00,4423.43994140625,4427.0498046875,4411.4599609375,4413.81005859375,4413.81005859375,187658803
2022-02-17 13:30:00-05:00,4413.7998046875,4417.60986328125,4399.83984375,4401.080078125,4401.080078125,201214000
2022-02-17 14:30:00-05:00,4401.08984375,4402.10009765625,4378.740234375,4385.58984375,4385.58984375,272676000
2022-02-17 15:30:00-05:00,4385.6201171875,4394.2998046875,4373.81005859375,4380.0498046875,4380.0498046875,394802000
2022-02-18 09:30:00-05:00,4384.56982421875,4394.60009765625,4368.58984375,4376.759765625,4376.759765625,0
2022-02-18 10:30:00-05:00,4376.89013671875,4376.89013671875,4345.25,4358.56982421875,4358.56982421875,334446903
2022-02-18 11:30:00-05:00,4358.740234375,4363.39990234375,4337.58984375,4349.58984375,4349.58984375,235414976
2022-02-18 12:30:00-05:00,4349.56005859375,4352.580078125,4327.22021484375,4333.97998046875,4333.97998046875,221885000
2022-02-18 13:30:00-05:00,4334.02001953125,4371.7998046875,4332.97021484375,4370.64013671875,4370.64013671875,230113000
2022-02-18 14:30:00-05:00,4370.60986328125,4381.7099609375,4351.1298828125,4351.60009765625,4351.60009765625,285387000
2022-02-18 15:30:00-05:00,4351.56982421875,4362.919921875,4337.22998046875,4348.669921875,4348.669921875,374169000
2022-02-22 09:30:00-05:00,4332.740234375,4362.06005859375,4313.02001953125,4361.990234375,4361.990234375,0
2022-02-22 10:30:00-05:00,4361.93994140625,4362.1201171875,4317.2001953125,4321.759765625,4321.759765625,307211262
2022-02-22 11:30:00-05:00,4321.77001953125,4331.18994140625,4311.72021484375,4312.759765625,4312.759765625,250363235
2022-02-22 12:30:00-05:00,4312.77978515625,4314.259765625,4291.419921875,4296.47998046875,4296.47998046875,225058000
2022-02-22 13:30:00-05:00,4296.31982421875,4299.81982421875,4267.10986328125,4288.4501953125,4288.4501953125,295359000
2022-02-22 14:30:00-05:00,4288.77978515625,4335.6201171875,4281.8701171875,4325.77001953125,4325.77001953125,342416000
2022-02-22 15:30:00-05:00,4325.39013671875,4325.39013671875,4289.33984375,4304.93017578125,4304.93017578125,377256000
2022-02-23 09:30:00-05:00,4324.93017578125,4341.509765625,4289.89990234375,4291.919921875,4291.919921875,0
2022-02-23 10:30:00-05:00,4291.919921875,4302.02001953125,4274.509765625,4278.89990234375,4278.89990234375,284047225
2022-02-23 11:30:00-05:00,4279.08984375,4309.7900390625,4275.9599609375,4309.2001953125,4309.2001953125,241102221
2022-02-23 12:30:00-05:00,4309.18017578125,4310.2900390625,4264.72998046875,4264.97021484375,4264.97021484375,213411991
2022-02-23 13:30:00-05:00,4265.080078125,4279.89013671875,4249.97021484375,4251.3701171875,4251.3701171875,244951000
2022-02-23 14:30:00-05:00,4251.419921875,4254.740234375,4230.06005859375,4244.72998046875,4244.72998046875,310751000
2022-02-23 15:30:00-05:00,4244.60986328125,4245.7099609375,4221.509765625,4226.10009765625,4226.10009765625,419653000
2022-02-24 09:30:00-05:00,4155.77001953125,4188.85986328125,4114.64990234375,4162.60009765625,4162.60009765625,0
2022-02-24 10:30:00-05:00,4162.52001953125,4202.2998046875,4152.990234375,4184.14990234375,4184.14990234375,446583131
2022-02-24 11:30:00-05:00,4184.66015625,4195.58984375,4161.93994140625,4171.7900390625,4171.7900390625,333557000
2022-02-24 12:30:00-05:00,4171.7998046875,4189.77001953125,4162.419921875,4173.43994140625,4173.43994140625,292119000
2022-02-24 13:30:00-05:00,4173.39990234375,4220.419921875,4172.81005859375,4214.89013671875,4214.89013671875,354819000
2022-02-24 14:30:00-05:00,4214.8701171875,4257.77978515625,4214.2900390625,4245.68994140625,4245.68994140625,400258000
2022-02-24 15:30:00-05:00,4245.72998046875,4294.72998046875,4245.72998046875,4286.83984375,4286.83984375,496479000
2022-02-25 09:30:00-05:00,4298.3798828125,4328.72998046875,4286.830078125,4326.5400390625,4326.5400390625,0
2022-02-25 10:30:00-05:00,4326.47021484375,4364.35009765625,4313.52001953125,4359.669921875,4359.669921875,355925598
2022-02-25 11:30:00-05:00,4359.68017578125,4376.7900390625,4353.31982421875,4373.58984375,4373.58984375,284432705
2022-02-25 12:30:00-05:00,4373.58984375,4380.1201171875,4356.27001953125,4372.81982421875,4372.81982421875,260139000
2022-02-25 13:30:00-05:00,4372.77978515625,4383.85009765625,4365.66015625,4377.89013671875,4377.89013671875,251059000
2022-02-25 14:30:00-05:00,4377.97021484375,4382.27978515625,4358.43017578125,4373.89990234375,4373.89990234375,286207000
2022-02-25 15:30:00-05:00,4373.85986328125,4385.33984375,4368.2099609375,4384.830078125,4384.830078125,415298000
2022-02-28 09:30:00-05:00,4354.169921875,4354.169921875,4326.6201171875,4337.81982421875,4337.81982421875,0
2022-02-28 10:30:00-05:00,4337.47998046875,4385.60986328125,4337.009765625,4384.02978515625,4384.02978515625,351784238
2022-02-28 11:30:00-05:00,4384.02978515625,4388.83984375,4349.8798828125,4354.330078125,4354.330078125,276834998
2022-02-28 12:30:00-05:00,4354.259765625,4360.89013671875,4334.5400390625,4345.06982421875,4345.06982421875,257715000
2022-02-28 13:30:00-05:00,4345.14990234375,4356.77978515625,4315.35986328125,4319.64990234375,4319.64990234375,256388000
2022-02-28 14:30:00-05:00,4319.64990234375,4348.83984375,4315.1201171875,4342.81005859375,4342.81005859375,281405000
2022-02-28 15:30:00-05:00,4342.669921875,4376.27001953125,4323.740234375,4373.75,4373.75,489701000
2022-03-01 09:30:00-05:00,4363.14013671875,4378.4501953125,4342.02001953125,4353.7001953125,4353.7001953125,0
2022-03-01 10:30:00-05:00,4354.10986328125,4358.39990234375,4330.97021484375,4336.1201171875,4336.1201171875,387037675
2022-03-01 11:30:00-05:00,4336.16015625,4336.16015625,4292.72998046875,4311.31982421875,4311.31982421875,352565626
2022-03-01 12:30:00-05:00,4311.31982421875,4326.240234375,4290.47021484375,4290.490234375,4290.490234375,274943000
2022-03-01 13:30:00-05:00,4290.5,4312.4501953125,4287.33984375,4311.009765625,4311.009765625,293794000
2022-03-01 14:30:00-05:00,4311.0,4328.43017578125,4301.1298828125,4301.990234375,4301.990234375,351554000
2022-03-01 15:30:00-05:00,4301.89990234375,4309.43994140625,4279.5400390625,4305.89990234375,4305.89990234375,487863000
2022-03-02 09:30:00-05:00,4322.56005859375,4356.0,4322.56005859375,4350.7099609375,4350.7099609375,0
2022-03-02 10:30:00-05:00,4350.93994140625,4381.08984375,4341.16015625,4374.72021484375,4374.72021484375,411059590
2022-03-02 11:30:00-05:00,4374.72021484375,4388.77978515625,4370.35009765625,4381.580078125,4381.580078125,309483000
2022-03-02 12:30:00-05:00,4381.669921875,4397.60009765625,4378.6298828125,4392.22998046875,4392.22998046875,248629000
2022-03-02 13:30:00-05:00,4392.18017578125,4401.14013671875,4386.66015625,4391.2099609375,4391.2099609375,248009000
2022-03-02 14:30:00-05:00,4391.14990234375,4398.7998046875,4384.18017578125,4394.1201171875,4394.1201171875,291421000
2022-03-02 15:30:00-05:00,4394.0498046875,4401.47998046875,4384.0498046875,4385.6201171875,4385.6201171875,429176000
2022-03-03 09:30:00-05:00,4401.31005859375,4416.77978515625,4378.10009765625,4383.2900390625,4383.2900390625,0
2022-03-03 10:30:00-05:00,4383.330078125,4386.7001953125,4345.56005859375,4364.85009765625,4364.85009765625,330227696
2022-03-03 11:30:00-05:00,4364.7001953125,4379.3701171875,4357.64990234375,4361.97998046875,4361.97998046875,251762342
2022-03-03 12:30:00-05:00,4362.06005859375,4397.9599609375,4361.43994140625,4395.02001953125,4395.02001953125,257600000
2022-03-03 13:30:00-05:00,4394.9599609375,4397.77001953125,4380.52001953125,4392.740234375,4392.740234375,220144000
2022-03-03 14:30:00-05:00,4392.83984375,4392.83984375,4354.419921875,4370.39990234375,4370.39990234375,278400000
2022-03-03 15:30:00-05:00,4370.4501953125,4370.4501953125,4346.02978515625,4363.740234375,4363.740234375,394084000
2022-03-04 09:30:00-05:00,4342.1201171875,4342.1201171875,4293.9501953125,4303.4501953125,4303.4501953125,0
2022-03-04 10:30:00-05:00,4303.31005859375,4310.35986328125,4284.97998046875,4296.58984375,4296.58984375,383537260
2022-03-04 11:30:00-05:00,4296.0,4323.93017578125,4286.3798828125,4320.72021484375,4320.72021484375,322203675
2022-03-04 12:30:00-05:00,4320.7099609375,4339.47998046875,4311.7099609375,4324.25,4324.25,273463000
2022-03-04 13:30:00-05:00,4324.27978515625,4333.97021484375,4303.47021484375,4317.66015625,4317.66015625,299613000
2022-03-04 14:30:00-05:00,4317.68017578125,4321.60986328125,4298.56982421875,4312.6201171875,4312.6201171875,350086000
2022-03-04 15:30:00-05:00,4312.64990234375,4331.66015625,4302.3701171875,4329.35986328125,4329.35986328125,458053000
2022-03-07 09:30:00-05:00,4327.009765625,4327.009765625,4266.02001953125,4266.02001953125,4266.02001953125,0
2022-03-07 10:30:00-05:00,4265.93017578125,4276.97998046875,4256.39013671875,4269.169921875,4269.169921875,452920416
2022-03-07 11:30:00-05:00,4269.18994140625,4269.830078125,4228.08984375,4235.4599609375,4235.4599609375,381103000
2022-03-07 12:30:00-05:00,4235.490234375,4248.25,4225.93017578125,4234.830078125,4234.830078125,347765000
2022-03-07 13:30:00-05:00,4234.830078125,4245.009765625,4226.89013671875,4233.27001953125,4233.27001953125,318419000
2022-03-07 14:30:00-05:00,4233.240234375,4234.6201171875,4209.27001953125,4220.81982421875,4220.81982421875,395114000
2022-03-07 15:30:00-05:00,4221.06982421875,4221.06982421875,4199.85009765625,4201.56982421875,4201.56982421875,521113000
2022-03-08 09:30:00-05:00,4202.66015625,4215.93017578125,4163.72998046875,4169.77978515625,4169.77978515625,0
2022-03-08 10:30:00-05:00,4169.740234375,4201.85009765625,4160.22998046875,4172.60986328125,4172.60986328125,465115283
2022-03-08 11:30:00-05:00,4172.52001953125,4249.89013671875,4157.8701171875,4243.56005859375,4243.56005859375,461455000
2022-03-08 12:30:00-05:00,4243.419921875,4276.93994140625,4236.08984375,4242.509765625,4242.509765625,449916000
2022-03-08 13:30:00-05:00,4242.81005859375,4242.83984375,4184.5,4213.83984375,4213.83984375,369605000
2022-03-08 14:30:00-05:00,4213.6201171875,4239.2001953125,4195.77001953125,4196.240234375,4196.240234375,347464000
2022-03-08 15:30:00-05:00,4196.31982421875,4198.02978515625,4168.39990234375,4170.740234375,4170.740234375,456649000
2022-03-09 09:30:00-05:00,4223.10009765625,4267.47021484375,4223.10009765625,4262.72021484375,4262.72021484375,0
2022-03-09 10:30:00-05:00,4262.56982421875,4273.740234375,4253.35009765625,4258.919921875,4258.919921875,376503513
2022-03-09 11:30:00-05:00,4259.10009765625,4283.6298828125,4259.10009765625,4281.02978515625,4281.02978515625,311459000
2022-03-09 12:30:00-05:00,4280.66015625,4291.56982421875,4278.2900390625,4287.8798828125,4287.8798828125,307827000
2022-03-09 13:30:00-05:00,4287.93994140625,4288.1298828125,4268.60009765625,4277.14013671875,4277.14013671875,274391000
2022-03-09 14:30:00-05:00,4277.18017578125,4295.39013671875,4276.43994140625,4292.7001953125,4292.7001953125,307381000
2022-03-09 15:30:00-05:00,4292.56005859375,4299.39990234375,4271.93994140625,4277.5498046875,4277.5498046875,437667000
2022-03-10 09:30:00-05:00,4252.5498046875,4256.58984375,4226.10986328125,4237.81982421875,4237.81982421875,0
2022-03-10 10:30:00-05:00,4237.3798828125,4240.52001953125,4210.06982421875,4212.14013671875,4212.14013671875,328988218
2022-03-10 11:30:00-05:00,4212.10009765625,4235.72998046875,4209.7998046875,4233.5400390625,4233.5400390625,250054815
2022-03-10 12:30:00-05:00,4233.56982421875,4233.56982421875,4215.91015625,4228.22998046875,4228.22998046875,222083000
2022-03-10 13:30:00-05:00,4228.22021484375,4256.39990234375,4225.60009765625,4252.58984375,4252.58984375,241142000
2022-03-10 14:30:00-05:00,4252.56005859375,4264.509765625,4245.85986328125,4253.14013671875,4253.14013671875,286883000
2022-03-10 15:30:00-05:00,4253.08984375,4268.27978515625,4246.7998046875,4259.18994140625,4259.18994140625,370074000
2022-03-11 09:30:00-05:00,4279.5,4291.009765625,4253.7998046875,4262.0498046875,4262.0498046875,0
2022-03-11 10:30:00-05:00,4261.85986328125,4274.169921875,4254.18017578125,4256.0400390625,4256.0400390625,273499742
2022-03-11 11:30:00-05:00,4255.990234375,4256.18994140625,4238.8798828125,4238.8798828125,4238.8798828125,232371892
2022-03-11 12:30:00-05:00,4238.89990234375,4255.72998046875,4234.759765625,4254.35009765625,4254.35009765625,201324510
2022-03-11 13:30:00-05:00,4254.41015625,4258.60986328125,4238.52978515625,4251.14990234375,4251.14990234375,211528000
2022-03-11 14:30:00-05:00,4251.14013671875,4251.52978515625,4224.0,4224.06982421875,4224.06982421875,245961000
2022-03-11 15:30:00-05:00,4224.02978515625,4224.02978515625,4200.490234375,4203.91015625,4203.91015625,392086000
2022-03-14 09:30:00-04:00,4202.75,4237.35009765625,4194.89990234375,4230.830078125,4230.830078125,0
2022-03-14 10:30:00-04:00,4230.93994140625,4247.56982421875,4224.10009765625,4225.68994140625,4225.68994140625,319257253
2022-03-14 11:30:00-04:00,4225.7099609375,4226.8798828125,4192.2998046875,4200.89990234375,4200.89990234375,274471121
2022-03-14 12:30:00-04:00,4200.8701171875,4204.08984375,4176.259765625,4176.8798828125,4176.8798828125,251507000
2022-03-14 13:30:00-04:00,4176.89990234375,4178.8701171875,4161.72998046875,4162.22021484375,4162.22021484375,284082000
2022-03-14 14:30:00-04:00,4162.240234375,4184.08984375,4161.72021484375,4175.06982421875,4175.06982421875,287125000
2022-03-14 15:30:00-04:00,4175.02978515625,4179.41015625,4163.22998046875,4172.27001953125,4172.27001953125,393818000
2022-03-15 09:30:00-04:00,4188.81982421875,4220.2099609375,4188.14013671875,4219.830078125,4219.830078125,0
2022-03-15 10:30:00-04:00,4219.93994140625,4234.5400390625,4218.330078125,4234.5400390625,4234.5400390625,331669496
2022-03-15 11:30:00-04:00,4234.60009765625,4245.2998046875,4219.490234375,4243.77978515625,4243.77978515625,280768856
2022-03-15 12:30:00-04:00,4243.77001953125,4246.740234375,4225.1201171875,4225.2099609375,4225.2099609375,214540000
2022-03-15 13:30:00-04:00,4225.10009765625,4236.77001953125,4217.5400390625,4224.31005859375,4224.31005859375,211902000
2022-03-15 14:30:00-04:00,4224.2998046875,4263.1298828125,4220.2900390625,4261.0498046875,4261.0498046875,274486000
2022-03-15 15:30:00-04:00,4260.83984375,4271.0498046875,4257.1201171875,4262.66015625,4262.66015625,401180000
2022-03-16 09:30:00-04:00,4288.14013671875,4347.06005859375,4288.14013671875,4338.7900390625,4338.7900390625,0
2022-03-16 10:30:00-04:00,4338.5400390625,4345.8798828125,4325.8798828125,4332.5,4332.5,357880148
2022-03-16 11:30:00-04:00,4332.419921875,4338.93017578125,4326.43017578125,4332.85986328125,4332.85986328125,244625878
2022-03-16 12:30:00-04:00,4332.91015625,4334.1201171875,4304.14990234375,4309.56005859375,4309.56005859375,245739000
2022-03-16 13:30:00-04:00,4309.58984375,4318.77001953125,4267.0498046875,4267.5498046875,4267.5498046875,295505000
2022-03-16 14:30:00-04:00,4267.43994140625,4335.7998046875,4251.990234375,4333.18017578125,4333.18017578125,422238000
2022-03-16 15:30:00-04:00,4333.2001953125,4358.4501953125,4322.56982421875,4358.35986328125,4358.35986328125,416596000
2022-03-17 09:30:00-04:00,4345.10986328125,4371.97021484375,4335.64990234375,4367.27001953125,4367.27001953125,0
2022-03-17 10:30:00-04:00,4367.27978515625,4368.490234375,4343.97998046875,4357.97998046875,4357.97998046875,302167430
2022-03-17 11:30:00-04:00,4358.2099609375,4378.8701171875,4355.14990234375,4378.2998046875,4378.2998046875,231549019
2022-03-17 12:30:00-04:00,4378.3701171875,4390.3798828125,4373.81005859375,4390.259765625,4390.259765625,202860000
2022-03-17 13:30:00-04:00,4390.2998046875,4402.02001953125,4386.5498046875,4386.5498046875,4386.5498046875,229568000
2022-03-17 14:30:00-04:00,4386.68017578125,4401.02978515625,4384.89013671875,4394.2998046875,4394.2998046875,245358000
2022-03-17 15:30:00-04:00,4394.2900390625,4410.4599609375,4392.68017578125,4410.35986328125,4410.35986328125,377066000
2022-03-18 09:30:00-04:00,4407.33984375,4424.35009765625,4390.56982421875,4414.6298828125,4414.6298828125,0
2022-03-18 10:30:00-04:00,4414.580078125,4422.77001953125,4402.52978515625,4414.759765625,4414.759765625,275757528
2022-03-18 11:30:00-04:00,4414.64990234375,4426.85986328125,4409.58984375,4426.77978515625,4426.77978515625,220837576
2022-03-18 12:30:00-04:00,4426.830078125,4439.740234375,4426.10986328125,4439.72998046875,4439.72998046875,212002000
